company,location,dates,job-title,summary,pros,cons,advice-to-mgmt,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,language,cleaned_pros,cleaned_cons,sentiment_label
apple,"Oklahoma City, OK"," Jun 18, 2013",Former Employee - Campus Representative,Great Experience as a College Student,"Newest technology, great training, good perks, set your own hours as a campus rep.",Can be a lot of red tape on campuses. Not much opportunity outside of retail after you complete contract.,My managers were awesome in the program.,5.0,5.0,5.0,3.0,5.0,5.0,0,es,newest technology great training good perk set your own hour a campus rep,can be lot of red tape on campus not much opportunity outside of retail after you complete contract,POS
apple,"Scottsdale, AZ"," Oct 24, 2012",Former Employee - AppleCare Technical Support,enlightening,"Excellent exposure, quite a learning experience.","Horrible pay, constantly more demands on agents, with no money to justify, and rode on the ""Apple"" name.",Raise your investment in your technical staff...9.00 for an in home job is just robbery,5.0,1.0,2.0,1.0,1.0,4.0,4,es,excellent exposure quite learning experience,horrible pay constantly more demand on agent with money to justify and rode on the apple name,POS
apple,"Las Vegas, NV"," Jul 25, 2011",Former Employee - Anonymous Employee,Awesome,Its a really fun job,"meh, its not so bad",none,4.0,4.0,none,4.0,4.0,4.0,0,es,it really fun job,meh it not so bad,POS
apple,"New York, NY"," Jul 7, 2011",Current Employee - Anonymous Employee,It's good,it's a good paying job,"not much, none what so ever",none,4.0,4.0,none,3.0,3.0,4.0,0,es,it good paying job,not much none what so ever,POS
apple,"Cupertino, CA"," May 17, 2010",Current Employee - Anonymous Employee,Not every group is great,"A great company overall, visionary top management","Hard to maintain work-life balance, too much unnecessary secrecy, some groups are not up to par with the others",Take a look at how the middle managers are leading,3.0,2.5,none,3.5,5.0,4.0,1,es,great company overall visionary top management,hard to maintain worklife balance too much unnecessary secrecy some group are not up to par with the others,POS
apple,"Cupertino, CA"," Jun 12, 2008",Current Employee - Senior Software Engineer,Cool place to work as long as you don't mind working like a dog at times,If you're a geek then there are always cool projects waiting,"Long working hours, working like a dog at times","To transfer from one group to another sometimes takes an act of God. Sometimes, short of leaving the company, there is no way out if you're in certain groups.",4.0,3.0,none,4.0,4.5,4.5,1,es,if youre geek then there are always cool project waiting,long working hour working like dog at time,POS
apple,none," Oct 7, 2018",Former Employee - Anonymous Employee,Technical Specialist,Its a really nice company.,It's a lot of work.,none,4.0,none,none,5.0,none,none,0,es,it really nice company,it lot of work,POS
apple,"Surrey, BC (Canada)"," Sep 22, 2018",Current Employee - Specialist,"Above average pay, comprehensive benefits",Treats employees a lot better than most retail,"Constantly busy and crowded environment, not a lot of room to breathe",none,4.0,4.0,5.0,4.0,5.0,3.0,0,es,treat employee lot better than most retail,constantly busy and crowded environment not lot of room to breathe,POS
apple,Milwa (South Africa)," Aug 14, 2018",Current Employee - Overnight Stocker,Stocker,Because it’s a very nice app,People want to be better then others,That allows work hard and never give up,5.0,3.0,3.0,4.0,4.0,4.0,0,es,because it very nice app,people want to be better then others,POS
apple,none," Aug 11, 2018",Former Employee - Anonymous Employee,Manager,A lot good ppl there,None but political sometimes,none,4.0,4.0,4.0,4.0,4.0,4.0,0,es,lot good ppl there,none but political sometimes,POS
apple,Singapore (Singapore)," Jul 9, 2018",Current Employee - Business Development Representative,Rotational Team Manager,Apple provide a good welfare,"lots of political happens, hard to maintain a relationship",Please be equally and listen each employee's voice,4.0,4.0,4.0,4.0,4.0,4.0,0,es,apple provide good welfare,lot of political happens hard to maintain relationship,POS
apple,none," Oct 23, 2017",Former Employee - Anonymous Employee,Great,"Great benefits, great co-workers. Was a fabulous job.","Customers, need I say more.",none,5.0,4.0,5.0,3.0,5.0,2.0,0,es,great benefit great coworkers wa fabulous job,customer need i say more,POS
apple,"London, England (UK)"," Oct 4, 2017",Former Employee - Specialist,Great company to work for,There were a lot a lot ]of staff benefits,There were pre set cliques and some of the old staff weren't so welcoming of new staff,,4.0,4.0,5.0,4.0,5.0,4.0,0,es,there were lot lot of staff benefit,there were pre set clique and some of the old staff werent so welcoming of new staff,NEU
apple,Melbourne (Australia)," Sep 27, 2017",Current Employee - Apple Home Advisor,AVOID,> 25% off one device from every product line once a year,"> You don't feel an Apple employee at all, and always monitored as if you are an outsider (NO TRUST)  > No social life, you literally transfer in to a GOLUM by time.  > BAD PAY, working in any convenience store pays more , no over time except after 10pm !",Even your team manager is an outsider how works from home and know nothing about the company except the information he gets from emails which just guide him how to control you,1.0,1.0,1.0,1.0,1.0,1.0,8,es,off one device from every product line once year,you dont feel an apple employee at all and always monitored a if you are an outsider trust social life you literally transfer in to golum by time bad pay working in any convenience store pay more over time except after pm,NEU
apple,Lagos (Nigeria)," Sep 17, 2017",Current Employee - Anonymous Employee,Laundry assistant,It's a place where I can acquire more skills,The company is perfectly okay for me.,Employ youth,1.0,none,none,none,none,none,0,es,it place where i can acquire more skill,the company is perfectly okay for,NEU
apple,none," Jul 18, 2017",Former Employee - Anonymous Employee,advisor,a nice discount but meh,people are way too snobby,chill,2.0,1.0,3.0,3.0,2.0,3.0,1,es,nice discount but meh,people are way too snobby,NEU
apple,"London, England (UK)"," Jun 21, 2017",Current Employee - Customer Service,Just perfect,You will learn a lot at Apple !,Nothing to complain. I love being at Apple.,none,5.0,4.0,5.0,5.0,2.0,5.0,0,es,you will learn lot at apple,nothing to complain i love being at apple,POS
apple,Cork (Ireland)," May 16, 2017",Current Employee - At-Home Advisor,AHA At Home Advisor,* great benefits * great management * challenging role * never a dull day,* shift bids are done by metrics you may not get the shift you want,none,4.0,3.0,5.0,5.0,5.0,4.0,2,es,great benefit great management challenging role never dull day,shift bid are done by metric you may not get the shift you want,POS
apple,none," May 15, 2017",Former Employee - Anonymous Employee,Tough environment because of process and fear,Some very smart people When you get a chance its very real RSU's,Rude and Aggressive A lot of lazy people sitting on options / RSU's No inependence,none,4.0,3.0,2.0,3.0,4.0,3.0,0,es,some very smart people when you get chance it very real rsus,rude and aggressive lot of lazy people sitting on option rsus inependence,POS
apple,none," May 15, 2017",Former Employee - Anonymous Employee,Ok.,Great pay if you're Studying as a Student.,Short shifts if you're Part-Time and wanting Overtime.,none,4.0,3.0,5.0,3.0,4.0,2.0,0,es,great pay if youre studying a student,short shift if youre parttime and wanting overtime,NEU
apple,none," Apr 14, 2017",Former Employee - Anonymous Employee,Apple Review,Fun atmosphere Learn a lot Paid overtime,Significant overtime required to complete work,none,5.0,none,none,none,none,none,0,es,fun atmosphere learn lot paid overtime,significant overtime required to complete work,POS
apple,none," Feb 2, 2017",Current Employee - Anonymous Employee,"Perfect fit , perfect job",Excellente perspective de carrière et opportunités de se faire une place,"Impossible de trouver des inconvenants , la presque perfection !",none,5.0,4.0,4.0,5.0,5.0,5.0,0,es,excellente perspective carrire et opportunités faire une place,impossible trouver de inconvenants presque perfection,POS
apple,none," Dec 18, 2016",Former Employee - Anonymous Employee,Sales,Great working environment Great management team Like a second family,"Growth potential is limited, however there are definitely many opportunities to increase your skillset",none,5.0,5.0,5.0,4.0,5.0,5.0,0,es,great working environment great management team like second family,growth potential is limited however there are definitely many opportunity to increase your skillset,POS
apple,none," Oct 29, 2016",Former Employee - Anonymous Employee,At home adviser,"Benefits, discounts, looked at highly by a bank","This has to be the worst company I have ever worked for, people in there are very ""jumped up"" and completely unsupportive. I asked my manager questions and I felt like I was in trouble for not knowing the answer more so then ever getting the answer. Completely target driven and target is 90 percent which is nearly impossible to achieve as techniques given to use on customers do not work. This place completely destryoed my confidence with their techniques no support given at all even when it comes to the extra money needed for gas and electricity in your own home.","Stop being so ""jumped up"" and support your staff.",1.0,1.0,2.0,1.0,5.0,1.0,7,es,benefit discount looked at highly by bank,this to be the worst company i have ever worked for people in there are very jumped up and completely unsupportive i asked my manager question and i felt like i wa in trouble for not knowing the answer more so then ever getting the answer completely target driven and target is percent which is nearly impossible to achieve a technique given to use on customer do not work this place completely destryoed my confidence with their technique support given at all even when it come to the extra money needed for gas and electricity in your own home,NEU
apple,"Quebec, QC (Canada)"," Jul 26, 2016",Current Employee - Apple Genius,Being a Genius,"Very rewarding work, great colleagues, a lot more advantages than equivalent jobs everywhere else. Solid compensation.","Very low career advancement possibilities, hard to evolve once the genius status is achieved.","The managers are amazing and know what the team wants, it's corporate that needs to create more opportunities.",4.0,4.0,5.0,2.0,5.0,5.0,0,es,very rewarding work great colleague lot more advantage than equivalent job everywhere else solid compensation,very low career advancement possibility hard to evolve once the genius status is achieved,POS
apple,"Shenzhen, Guangdong (China)"," Aug 12, 2015",Former Employee - GSM,Over time offen. no coaching.,"Salary OK,work as a customer gather you respection enough. big company reputation.","No time go home, every Saturday you work same as usual until 1am.",none,4.0,1.0,3.0,3.0,5.0,3.0,1,es,salary okwork a customer gather you respection enough big company reputation,time go home every saturday you work same a usual until am,NEU
apple,none," Jul 25, 2015",Former Employee - Anonymous Employee,Good,apple has a good atmosphere,you want to buy most of the products,keep up the good work,4.0,3.0,3.0,3.0,3.0,3.0,1,es,apple good atmosphere,you want to buy most of the product,POS
apple,none," Jun 12, 2015",Former Employee - Account Manager,Mixed,Innovative atmosphere at a higher level,Process driven at a lower level,none,3.0,1.0,3.0,3.0,5.0,3.0,0,es,innovative atmosphere at higher level,process driven at lower level,POS
apple,none," Apr 23, 2015",Former Employee - Anonymous Employee,Internship,"a very good team, inspiring",I don't know. good place,none,4.0,4.0,4.0,4.0,4.0,4.0,0,es,very good team inspiring,i dont know good place,POS
apple,"Niagara Falls, ON (Canada)"," Sep 30, 2014",Current Employee - Technical Support,Apple should ensure it's Promoters are treated better by it's contact Centers!,"It's a job, ya it's different here!","poverty line wages, they have cut the little benefits we had to the bone! It is impossible for anyone to keep up with the stats that they change at a whim.",Learn how to be a human and maybe get some training from Richard Branson.,2.0,1.0,1.0,1.0,1.0,1.0,0,es,it job it different here,poverty line wage they have cut the little benefit we had to the bone it is impossible for anyone to keep up with the stats that they change at whim,NEG
apple,Singapore (Singapore)," May 30, 2014",Current Employee - Anonymous Employee,Great company but Not in Singapore site,"Company itself, health benefits, culture, a carefree corporate environment","If you're looking to climb up the corporate ladder don't bother with Apple Singapore as there are no career prospects to speak of. Even though this is such a big MNC sadly when the mgmt are Asians running in Asia it's like any normal local companies. They speak of being open to discuss whatever concerns but really you aren't allowed to go against the mgmt's wills. You could be stuck in the same exact position for years with no progress while lazy incompetent people are hired to be your boss. They micro manage you, don't really care what you're thinking and expects you to work like factory robots. Maybe it's just that one such department in Apple Singapore.","Be more aware of how employees feel, respect them and really be open to feedback. Mgmt don't feel any pain unless it's inflicted on them. Stand in our shoes and think! Even if you're the boss it does not always make you right! Tbh a lot of the mgmt decisions really sucked!",3.0,5.0,4.0,1.0,4.0,1.0,6,es,company itself health benefit culture carefree corporate environment,if youre looking to climb up the corporate ladder dont bother with apple singapore a there are career prospect to speak of even though this is such big mnc sadly when the mgmt are asian running in asia it like any normal local company they speak of being open to discus whatever concern but really you arent allowed to go against the mgmts will you could be stuck in the same exact position for year with progress while lazy incompetent people are hired to be your bos they micro manage you dont really care what youre thinking and expects you to work like factory robot maybe it just that one such department in apple singapore,NEU
apple,none," Jan 9, 2014",Current Employee - Anonymous Employee,Apple,A very good companies great service,They have no cons as I know of,none,5.0,none,5.0,none,none,none,0,es,very good company great service,they have con a i know of,POS
apple,none," Dec 11, 2012",Former Employee - Anonymous Employee,Specialist,Learned a lot about customer service,Too many people who do not care and not enough passion,Treat everyone equal,5.0,none,none,none,none,none,0,es,learned lot about customer service,too many people who do not care and not enough passion,POS
apple,none," May 27, 2012",Current Employee - Anonymous Employee,Apple doesn't have the same concern for retail employees as far as compensation goes.,They have a pretty decent employee discount.,"Long hours, no flexibility with scheduling, not enough pay.",Pay really does make all the difference. Please pay retail employees more.,3.0,none,none,none,none,none,0,es,they have pretty decent employee discount,long hour flexibility with scheduling not enough pay,POS
apple,none," Jul 30, 2011",Current Employee - Creative (Apple Store),cood,I have a very pleasent atmosphere,Would like more money for the work I do.,i think they r doing a decent job,3.0,3.0,none,3.0,3.0,3.0,0,es,i have very pleasent atmosphere,would like more money for the work i do,POS
apple,none," Dec 3, 2018",Current Employee - Anonymous Employee,Technical Spécialiste,Réduc Ambiance de travail Aucune journée ne se ressemblent,Salaire tiré vers le bas Vous êtes recrutez sur un poste différents de votre profil,none,5.0,5.0,5.0,5.0,3.0,5.0,0,es,réduc ambiance travail aucune journée ne ressemblent,salaire tiré vers ba vous te recrutez sur poste différents votre profil,NEU
apple,Cork (Ireland)," Nov 7, 2018",Current Employee - IOS Technical Advisor,Du bon et du moins bon,"- bon salaire - super culture d’entreprise (inclusion et diversité) - management au top - pas mal d’evenement, la boite sait prendre soin de ses employés - il ya tout dans le building : mededin, dentiste, salle de sport, meme leur propre bus en cas de greve des transports",- trop de monde - les equipe ne sont pas mixées avec les autres nationalités et c’est dommage,none,4.0,3.0,5.0,5.0,4.0,4.0,1,es,bon salaire super culture dentreprise inclusion et diversité management au top pa mal devenement boite sait prendre soin s employés il tout dans building mededin dentiste salle sport meme leur propre bus ca greve de transport,trop monde equipe ne sont pa mixées avec autres nationalités et cest dommage,NEU
apple,none," Nov 5, 2018",Current Employee - Anonymous Employee,Mitigé,"Entreprise prestigieuse, assez peu de pression.",Niveau global dans le retail qui se dégrade de plus en plus.,Une peu plus de sérieux dans le recrutement des équipes dirigeantes. Beaucoup trop d’erreur de casting,3.0,4.0,3.0,2.0,2.0,2.0,0,es,entreprise prestigieuse assez peu pression,niveau global dans retail qui dégrade plus plus,NEU
apple,Rosny-sous-Bois (France)," Nov 5, 2018",Current Employee - Operations Specialist,5 ans chez Apple,"Tickets restaurant, 13ème mois, CE avantageux, DIF généreux, congés, réductions des prix des produits de l’entreprise, très bonne mutuelle peu coûteuse, bon environnement de travail","Très mauvaise direction, ambiance variante selon les magasins, peu d’évènements, hiérarchie à l’américaine mais exercée à la française, pas de négociation de salaire, peu de perspectives d’evolution...",none,2.0,3.0,3.0,2.0,3.0,1.0,0,es,ticket restaurant mois ce avantageux dif généreux congés réductions de prix de produits lentreprise trs bonne mutuelle peu coteuse bon environnement travail,trs mauvaise direction ambiance variante selon magasins peu dévnements hiérarchie laméricaine mais exercée franaise pa négociation salaire peu perspective devolution,NEU
apple,Lyon (France)," Aug 29, 2018",Current Employee - Spécialiste,Il y fait bon vivre,Une boîte en constante évolution ! Il y fait bon de travailler on y reste d’ailleurs pour l’ambiance de travail. Les évolutions sont quand à elles difficiles,Salaire bas pour ce qu’on produit,none,4.0,5.0,5.0,3.0,3.0,4.0,0,es,une bote constante évolution il fait bon travailler on reste dailleurs pour lambiance travail évolutions sont quand elles difficiles,salaire ba pour ce quon produit,NEU
apple,Paris (France)," Oct 3, 2018",Former Employee - Specialist,Utopique.,"Beaucoup de monde, beau casting et beaucoup de belles paroles.","Faible remuneration quant au rendement, dialogue de sourds et incompétence de la hiérarchie. Une ambiance de bahut de lycée sur une cadence de restaurant Mc Donald's.",Soyez professionnels.,1.0,2.0,1.0,1.0,1.0,1.0,0,es,beaucoup monde beau casting et beaucoup belle parole,faible remuneration quant au rendement dialogue sourds et incompétence hiérarchie une ambiance bahut lycée sur une cadence restaurant mc donalds,POS
apple,Lyon (France)," Aug 20, 2018",Current Employee - Service Specialist,Bonne entreprise,"mutuelle, intéressement, réduction de prix sur produit",Management à la française et les managers trop misogyne qui ne suivent pas le process Apple.,none,4.0,2.0,3.0,1.0,3.0,5.0,1,es,mutuelle intéressement réduction prix sur produit,management franaise et manager trop misogyne qui ne suivent pa process apple,NEU
apple,"Marne-la-Vallée, Seine-et-Marne, Ile-de-France (France)"," Aug 14, 2018",Current Employee - Spécialiste,Bien,Prime de 50 pourcent software apple,"Entretien tres long, duree de 3 semaines",none,5.0,5.0,5.0,5.0,5.0,5.0,0,es,prime pourcent software apple,entretien tres long duree semaines,NEU
apple,Brussels (Belgium)," Jul 5, 2018","Former Employee - Guest Trainer &amp, Technical specialist",Top experience,Top Philosophie et condition de travail.,Strategie managerial propre à la Belgique décevante ( nouveau marché peut être) en contradiction avec les valeurs et la philosophie propres à Apple. Coeur brisé Ce qui ne semble pas être le cas si j'avais évolué chez Apple dans un pays different.,Slow down and think again about Apple's foundation. Management is the company essence. Stay foolish stay hungry,4.0,5.0,5.0,5.0,4.0,1.0,1,es,top philosophie et condition travail,strategie managerial propre belgique décevante nouveau marché peut tre contradiction avec valeurs et philosophie propres apple coeur brisé ce qui ne semble pa tre ca si javais évolué chez apple dans pay different,NEU
apple,Paris (France)," Jul 20, 2018",Former Employee - Spécialiste,Bien pour un étudiant,"Apple, Produits (un peu) moins cher, prime de 13 mois...","Trop de mondes! Vraiment! De plus, on ne peut pas vraiment évoluer chez Inc à partir du rétail, même si on a les compétences (étudiant par exemple)",none,2.0,2.0,5.0,2.0,1.0,2.0,1,es,apple produits peu moins cher prime mois,trop mondes vraiment plus on ne peut pa vraiment évoluer chez inc partir du rétail mme si on compétences étudiant par exemple,NEU
apple,Paris (France)," Jun 17, 2018",Former Employee - Spécialiste,Spécialiste,Bonne ambiance d'équipe en générale.,"Pas beaucoup d'inconvénients, beaucoup plus d'avantages.",none,5.0,4.0,3.0,3.0,4.0,3.0,0,es,bonne ambiance déquipe générale,pa beaucoup dinconvénients beaucoup plus davantages,POS
apple,none," Jun 18, 2018",Current Employee - Anonymous Employee,Excellent,"Possibilite suivant les postes de travail a domicile, convivial et humain",Aucun inconvenient pour être honnête,none,5.0,5.0,5.0,4.0,4.0,5.0,0,es,possibilite suivant postes travail domicile convivial et humain,aucun inconvenient pour tre honnte,NEU
apple,Paris (France)," Jun 2, 2018",Current Employee - Apple Genius,Entreprise à taille humaine.,"Esprit d’entreprise est l’employé au centre de l’attention. L’expérience client apporte une expérience professionnelle vous ouvrant les portes de toutes structures. La vision du management est très positive. Les formations internes , le recrutement sur la personnalité , les avantages sociaux, les avantages financiers , et le bien être au travail sont des avantages dont APPLE fait bénéficié à tout ses employés.","Les horaires de centre commerciaux , la pression perpétuelle exercée par la clientèle individualiste et centrée sur elle même. APPLE offre la posssibilite à toutes personnes d’évoluer sans restriction ce qui dans certains cas vous fait évoluer dans un panier de crabe.",Ne changez rien.,5.0,4.0,5.0,5.0,5.0,5.0,0,es,esprit dentreprise est lemployé au centre lattention lexpérience client apporte une expérience professionnelle vous ouvrant porte toutes structure vision du management est trs positive formation interne recrutement sur personnalité avantages sociaux avantages financier et bien tre au travail sont de avantages dont apple fait bénéficié tout s employés,horaires centre commerciaux pression perpétuelle exercée par clientle individualiste et centrée sur elle mme apple offre posssibilite toutes personnes dévoluer sans restriction ce qui dans certains ca vous fait évoluer dans panier crabe,NEU
apple,none," May 28, 2018",Former Employee - Anonymous Employee,Très bon emploi,"Il s'agit d'un très bon emploi à temps partiel avec beaucoup de bénéfices (sociaux, rabais, remboursement des frais de scolarité, etc.)","Impossible d'avancer dans la compagnie, pour atteindre un poste supérieur si on ne s'entend pas bien avec l'équipe de gestion. Il y a beaucoup de favoritisme.",none,5.0,5.0,4.0,5.0,5.0,4.0,0,es,il sagit dun trs bon emploi temp partiel avec beaucoup bénéfices sociaux rabais remboursement de frais scolarité etc,impossible davancer dans compagnie pour atteindre poste supérieur si on ne sentend pa bien avec léquipe gestion il beaucoup favoritisme,POS
apple,Paris (France)," May 23, 2018",Former Employee - Specialist,Mieux que la moyenne,"team sympa, bon produits qui facilite la vente, horaires flexibiles","si tu rentre comme specialiste tres peu de chance de passer manager, ils sont tres fermee.",virer les RH,4.0,3.0,5.0,1.0,4.0,3.0,0,es,team sympa bon produits qui facilite vente horaires flexibiles,si rentre comme specialiste tres peu chance passer manager il sont tres fermee,POS
apple,Cork (Ireland)," May 4, 2018",Former Employee - IOS Technical Support Senior Advisor,Une belle aventure très formatrice,"Découvrir la culture d'entreprise d'Apple, réductions sur les produits, médecins et salle de sport sur site à prix réduits, actions offertes.",Position qui prend beaucoup d'énergie.,"Durcir le recrutement afin de ne pas embaucher ""à la pelle"". Cela pourrait améliorer la qualité du service.",5.0,4.0,5.0,4.0,5.0,5.0,0,es,découvrir culture dentreprise dapple réductions sur produits médecins et salle sport sur site prix réduits action offertes,position qui prend beaucoup dénergie,NEU
apple,none," Apr 27, 2018",Former Employee - Anonymous Employee,avie avantage apple,de très bonne réduction sur les produit apple,beaucoup de client a la sortie de nouveau produit,none,5.0,4.0,5.0,3.0,2.0,5.0,0,es,trs bonne réduction sur produit apple,beaucoup client sortie nouveau produit,POS
apple,Amsterdam (Netherlands)," Apr 25, 2018",Former Employee - Manager,Uitdagende en varierende functie,De functie was zeer uitdagend en bood voldoende variatie. Veel geleerd over de organisatie en de werkwijze.,Weinig doorgroei mogelijkheden en niet altijd het Apple gevoel.,none,5.0,4.0,5.0,2.0,4.0,4.0,0,es,functie wa zeer uitdagend bood voldoende variatie veel geleerd over organisatie werkwijze,weinig doorgroei mogelijkheden niet altijd het apple gevoel,NEU
apple,Amsterdam (Netherlands)," Mar 26, 2018",Current Employee - Anonymous Employee,Fantastische werkgever,Sfeer Ruimte voor eigen inbreng Innovatief Hoge mate zelfstandigheid en verantwoordelijkheid Zeer correct en transparante sfeer Goede primaire en secundaire arbeidsvoorwaarden,Grote organisatie daardoor soms loge lange procedures Weinig doorgroeimogelijkheden in NL (door relatief klein team in NL),none,4.0,4.0,5.0,3.0,4.0,5.0,0,es,sfeer ruimte voor eigen inbreng innovatief hoge mate zelfstandigheid verantwoordelijkheid zeer correct transparante sfeer goede primaire secundaire arbeidsvoorwaarden,grote organisatie daardoor som loge lange procedure weinig doorgroeimogelijkheden in nl door relatief klein team in nl,NEU
apple,none," Mar 16, 2018",Former Employee - Anonymous Employee,Emploi temps partiel,Très bonne ambiance de travail,Les salaires sont assez faibles,none,5.0,none,none,none,none,none,0,es,trs bonne ambiance travail,salaires sont assez faibles,POS
apple,none," Apr 17, 2018",Former Employee - Anonymous Employee,Apple,"une ambiance entre collegues plus tôt sympa et agréable, malheureusement une ambiance qui n'est jamais très stable car beaucoup de personne quitte l'entreprise très rapidement avec de bonne raison bien évidement et de ce fais le personnels change rapidement.","Je ne peux raisonnablement pas recommander de travailler dans un Apple Store. Il y a surement pire dans le monde du retail mais ces boutiques sont infernale.  sous effectif, chaos, manque de communication, travail fatigant, toujours debout. Les salaires sont médiocres et pas de prime, si sur les ventes..  - Management horrible et incompétent. - Gestion du personnel plus que de douteux. - Mensonge et non respect des réglementations et droits du travail. - Possibilité d'évolutions étroite et instable. - Dépression du personnel et burnout - Problème de payement, irrégularité du payement. - Pas d'augmentation de salaire.",none,1.0,1.0,1.0,1.0,1.0,1.0,0,es,une ambiance collegues plus tt sympa et agréable malheureusement une ambiance qui nest jamais trs stable car beaucoup personne quitte lentreprise trs rapidement avec bonne raison bien évidement et ce fais personnel change rapidement,je ne peux raisonnablement pa recommander travailler dans apple store il surement pire dans monde du retail mais ce boutique sont infernale sou effectif chaos manque communication travail fatigant toujours debout salaires sont médiocres et pa prime si sur ventes management horrible et incompétent gestion du personnel plus douteux mensonge et non respect de réglementations et droits du travail possibilité dévolutions étroite et instable dépression du personnel et burnout problme payement irrégularité du payement pa daugmentation salaire,POS
apple,none," Mar 4, 2018",Former Employee - Anonymous Employee,"Travailler chez Apple, un mythe ?","Salaires, image de marque, produits",Assez peu de respect pour ses employés,none,4.0,2.0,4.0,4.0,5.0,3.0,0,es,salaires image marque produits,assez peu respect pour s employés,NEU
apple,none," Feb 6, 2018",Former Employee - Anonymous Employee,Le retail chez Apple...,"... une école de la vie! Véritable esprit d'équipe entre les collaborateurs, formation accélérée pour la gestion d'une clientèle exigeante, rencontres uniques et passionnantes...","Rythme soutenu, horaires variables... il faut aimer la vente! :)",none,4.0,5.0,4.0,2.0,3.0,3.0,3,es,une école vie véritable esprit déquipe collaborateurs formation accélérée pour gestion dune clientle exigeante rencontres uniques et passionnantes,rythme soutenu horaires variable il faut aimer vente,POS
apple,The Hague (Netherlands)," Feb 1, 2018",Former Employee - Sales Representative,Leuke benefits,Korting op producten en flexibele werktijden,Te veel verschillende collega's en weinig vrijheid,Selectiever aannemen,5.0,5.0,4.0,5.0,5.0,5.0,0,es,korting op producten flexibele werktijden,veel verschillende collegas weinig vrijheid,NEU
apple,none," Jan 23, 2018",Former Employee - Apple Genius,travail famille impossible,- Salaire - Assurances - Équipe de plancher - Avantage sociaux plus qu'intéressant.,"- aucune considération sur les horaires, aucun moyen d'avoir de patern d'horaire. - aucune possibilité d'avancement dans le retail. - middle mangement ruine l'expérience apple.",Arrêtez de faire semblant d'écouter vos employés et faites le pour vrai,2.0,1.0,1.0,1.0,5.0,1.0,0,es,salaire assurance équipe plancher avantage sociaux plus quintéressant,aucune considération sur horaires aucun moyen davoir patern dhoraire aucune possibilité davancement dans retail middle mangement ruine lexpérience apple,NEU
apple,none," Dec 14, 2017",Former Employee - Spécialiste,Bonne expérience,Equipe géniale Reduction sur produits Peu de pression sur les objectifs,Affluence en magasin vraiment difficile à gérer par moment Perspectives d'evolution très limitées Salaire lamentable,none,4.0,5.0,5.0,2.0,3.0,5.0,2,es,equipe géniale reduction sur produits peu pression sur objectifs,affluence magasin vraiment difficile gérer par moment perspective devolution trs limitées salaire lamentable,NEU
apple,Nice (France)," Dec 14, 2017",Former Employee - Technical Support Specialist,technical specialist,salaire ambiance de travail ambiance équipe,gestion du mécontentement client stressante parfois,continuez dans ce sens,5.0,5.0,5.0,5.0,5.0,5.0,0,es,salaire ambiance travail ambiance équipe,gestion du mécontentement client stressante parfois,NEU
apple,Amsterdam (Netherlands)," Dec 25, 2017",Current Employee - Solutions Consultant,"Bedrijf met goede waarden, naar klant en medewerker",- Goede arbeidsvoorwaarden - Veel aandacht voor personeel en ontwikkeling,- Nagenoeg geen carrieremogelijkheden binnen mijn functie,Zorgen voor meer carrieremogelijkheden zodat goed personeel bij het bedrijf blijft.,3.0,5.0,5.0,1.0,4.0,3.0,0,es,goede arbeidsvoorwaarden veel aandacht voor personeel ontwikkeling,nagenoeg geen carrieremogelijkheden binnen mijn functie,NEU
apple,none," Nov 30, 2017",Current Employee - Anonymous Employee,Technical Specialist,"Très bonne ambiance de travail, confiance des managers, réelles évolutions de carrière en interne.","Métier pouvant être fatiguant, fait appel à beaucoup de ressources de concentration pour apporter la meilleure solution.",none,5.0,4.0,5.0,5.0,4.0,5.0,1,es,trs bonne ambiance travail confiance de manager réelles évolutions carrire interne,métier pouvant tre fatiguant fait appel beaucoup ressources concentration pour apporter meilleure solution,NEU
apple,Cork (Ireland)," Nov 7, 2017",Former Employee - Manager,Apple est au top !,"Ambiance de travail très agréable, management à l'américaine (on se soucie de l'humain), locaux et matériel tech à la pointe de la modernité (of course!), salaire et bénéfices",Je cherche encore ! Tout n'est pas parfait mais cela dépend de personnes en particulier et ne s'applique pas au global,"Continuer à privilégier la qualité et les gens plutôt que la quantité et les chiffres, vous avez tout compris",5.0,5.0,5.0,5.0,5.0,4.0,0,es,ambiance travail trs agréable management laméricaine on soucie lhumain locaux et matériel tech pointe modernité of course salaire et bénéfices,je cherche encore tout nest pa parfait mais cela dépend personnes particulier et ne sapplique pa au global,NEU
apple,none," Oct 16, 2017",Current Employee - Anonymous Employee,Assistant technique,Le salaire Benefices sur les produits apple Un service médical opérationnel Une salle de sport Une bonne ambiance Une évolution assez rapide Diversité d'emplois,Etre capable de travailler dans le stress Reagir rapidement,Pas de conseils . Tout est parfait,5.0,5.0,5.0,5.0,5.0,5.0,0,es,salaire benefice sur produits apple service médical opérationnel une salle sport une bonne ambiance une évolution assez rapide diversité demplois,etre capable travailler dans stress reagir rapidement,POS
